x,y
11.956521739130435,31
12,0.4444444444444444
12,0.8888888888888888
12,3.8333333333333335
12,4.684210526315789
12,16.666666666666668
12,17.529411764705884
12,20.714285714285715
12,23.105263157894736
12,25.4375
12,26.31578947368421
12,26.68421052631579
12,27.470588235294116
12,28.625
12.0,29
12,29.88888888888889
12,30.80952380952381
12,31.210526315789473
12,31.42105263157895
12,32.05555555555556
12,32.44444444444444
12,32.77777777777778
12,32.94444444444444
12,33.125
12,33.75
12,33.9375
12,34.22222222222222
12,34.72222222222222
12,35.4375
12,36.148148148148145
12,36.7037037037037
12,37.0625
12,37.625
12,38.9375
12,39.42857142857143
12.0,40
12,41.44444444444444
12,41.833333333333336
12,42.294117647058826
12,43.23529411764706
12,44.44444444444444
12,45.588235294117645
12,46.166666666666664
12,46.44444444444444
12,47.64705882352941
12,48.411764705882355
12.130434782608695,18
12.130434782608695,38
12.130434782608695,46
12.173913043478262,37
12.173913043478262,43
12.217391304347826,17
12.217391304347826,25
12.217391304347826,39
12.217391304347826,44
12.217391304347826,45
12.26086956521739,20
12.26086956521739,22
12.26086956521739,35
12.304347826086957,26
12.304347826086957,28
12.304347826086957,36
12.304347826086957,42
12.347826086956522,19
12.347826086956522,27
12.347826086956522,29
12.347826086956522,41
12.391304347826088,23
12.391304347826088,30
12.391304347826088,32
12.391304347826088,39
12.391304347826088,40
12.434782608695652,21
12.434782608695652,34
12.478260869565217,37
12.478260869565217,42
12.521739130434783,18
12.521739130434783,38
12.521739130434783,41
12.565217391304348,50
12.608695652173914,43
12.608695652173914,48
12.652173913043478,11
12.652173913043478,40
12.695652173913043,23
12.695652173913043,28
12.695652173913043,44
12.695652173913043,47
12.73913043478261,16
12.73913043478261,25
12.826086956521738,18
12.826086956521738,19
12.826086956521738,20
12.826086956521738,24
12.826086956521738,30
12.826086956521738,37
12.869565217391305,21
12.869565217391305,22
12.869565217391305,27
12.869565217391305,31
12.91304347826087,33
13,16.77777777777778
13,19.0625
13,19.9375
13,20.38095238095238
13,21.058823529411764
13.0,22
13,23.36842105263158
13,24.055555555555557
13,25.25
13,26.210526315789473
13,26.57894736842105
13,27.58823529411765
13,28.5625
13,28.9375
13,29.555555555555557
13.0,30
13,30.714285714285715
13,31.68421052631579
13,32.77777777777778
13,33.875
13,34.05555555555556
13,34.22222222222222
13,34.833333333333336
13,35.1875
13,36.074074074074076
13,36.81481481481482
13,37.625
13.0,40
13,40.8421052631579
13,41.77777777777778
13,42.35294117647059
13,43.23529411764706
13,44.166666666666664
13,45.529411764705884
13.0,46
13,46.333333333333336
13,48.64705882352941
13.035714285714286,35
13.035714285714286,43
13.035714285714286,45
13.071428571428571,32
13.071428571428571,38
13.071428571428571,39
13.071428571428571,47
13.107142857142858,34
13.107142857142858,42
13.107142857142858,44
13.142857142857142,24
13.142857142857142,30
13.142857142857142,31
13.142857142857142,33
13.178571428571429,41
13.178571428571429,50
13.214285714285714,37
13.214285714285714,38
13.214285714285714,43
13.285714285714286,41
13.285714285714286,46
13.357142857142858,42
13.357142857142858,50
13.392857142857142,18
13.392857142857142,19
13.392857142857142,36
13.428571428571429,23
13.428571428571429,30
13.428571428571429,32
13.464285714285714,20
13.464285714285714,22
13.464285714285714,24
13.464285714285714,31
13.464285714285714,34
13.5,19
13.5,25
13.5,43
13.5,47
13.535714285714286,14
13.535714285714286,21
13.571428571428571,16
13.571428571428571,36
13.607142857142858,20
13.642857142857142,31
13.642857142857142,32
13.642857142857142,37
13.678571428571429,15
13.678571428571429,26
13.678571428571429,28
13.714285714285714,35
13.75,23
13.785714285714286,25
13.785714285714286,34
13.785714285714286,46
13.821428571428571,33
13.821428571428571,38
13.821428571428571,39
13.857142857142858,30
13.857142857142858,40
13.857142857142858,41
13.857142857142858,42
13.857142857142858,47
13.892857142857142,43
13.892857142857142,44
13.928571428571429,32
14,1.5625
14,13.176470588235293
14,13.764705882352942
14,16.11111111111111
14,28.875
14,34.166666666666664
14,36.18518518518518
14,36.7037037037037
14.0,37
14,37.6875
14,38.25
14,39.142857142857146
14,40.421052631578945
14,42.11764705882353
14,44.388888888888886
14,45.64705882352941
14,46.5
14,47.411764705882355
14,49.8125
14.125,45
14.125,50
14.3125,16
14.3125,25
14.375,23
14.4375,32
14.5,37
14.5625,38
14.625,26
14.625,31
14.625,47
14.6875,37
14.8125,20
14.8125,24
14.8125,35
14.8125,36
14.875,33
14.875,38
14.9375,41
14.9375,44
15,13.470588235294118
15,15.526315789473685
15,16.555555555555557
15.0,20
15,24.88888888888889
15,26.263157894736842
15,27.41176470588235
15,28.625
15,29.944444444444443
15,30.666666666666668
15,31.36842105263158
15,31.68421052631579
15.0,32
15,32.77777777777778
15,33.5625
15,33.9375
15,34.666666666666664
15,34.833333333333336
15,35.3125
15,36.111111111111114
15,36.629629629629626
15,36.888888888888886
15,37.8125
15,38.875
15,39.142857142857146
15,39.95238095238095
15,40.8421052631579
15.0,42
15,42.88235294117647
15,43.11764705882353
15,44.27777777777778
15.0,45
15,45.529411764705884
15,46.5
15,47.1764705882353
15.0,50
15.105263157894736,37
15.157894736842104,17
15.157894736842104,45
15.210526315789474,25
15.263157894736842,26
15.263157894736842,28
15.263157894736842,29
15.263157894736842,34
15.31578947368421,30
15.31578947368421,42
15.368421052631579,33
15.368421052631579,46
15.421052631578947,31
15.421052631578947,36
15.526315789473685,35
15.526315789473685,38
15.526315789473685,40
15.578947368421053,44
15.68421052631579,46
15.736842105263158,45
15.789473684210526,39
15.789473684210526,41
15.789473684210526,42
15.789473684210526,47
15.894736842105264,30
15.894736842105264,43
15.947368421052632,34
16,0.3888888888888889
16,2.625
16,4.2105263157894735
16,18.3125
16,18.9375
16.0,22
16,34.55555555555556
16.0,35
16,36.592592592592595
16,37.9375
16,38.8125
16,40.78947368421053
16.0,41
16,41.888888888888886
16,44.166666666666664
16,44.94444444444444
16,46.22222222222222
16,47.294117647058826
16.0,50
16.11764705882353,40
16.176470588235293,39
16.294117647058822,17
16.352941176470587,25
16.352941176470587,45
16.352941176470587,47
16.41176470588235,19
16.41176470588235,27
16.41176470588235,31
16.41176470588235,44
16.470588235294116,29
16.529411764705884,30
16.58823529411765,19
16.58823529411765,34
16.58823529411765,37
16.647058823529413,35
16.647058823529413,38
16.647058823529413,40
16.823529411764707,31
16.823529411764707,36
16.823529411764707,39
16.823529411764707,41
16.88235294117647,35
16.88235294117647,47
16.941176470588236,40
17,0.5
17,3.2222222222222223
17,29.27777777777778
17,30.952380952380953
17,31.473684210526315
17,32.27777777777778
17,32.833333333333336
17,33.375
17,33.875
17,34.611111111111114
17,35.8125
17,36.629629629629626
17,36.888888888888886
17,37.4375
17,37.9375
17,38.5625
17,39.04761904761905
17,40.94736842105263
17,41.72222222222222
17.0,42
17.0,43
17,44.166666666666664
17,45.11764705882353
17,46.333333333333336
17,47.23529411764706
17.0625,32
17.125,2
17.125,37
17.125,40
17.1875,3
17.1875,11
17.25,18
17.25,44
17.25,47
17.3125,46
17.4375,19
17.4375,27
17.5625,12
17.5625,50
17.625,16
17.6875,28
17.75,26
17.8125,29
17.8125,38
17.875,36
17.9375,35
18,4.2631578947368425
18,24.22222222222222
18,26.105263157894736
18,27.294117647058822
18,28.375
18.0,29
18,29.666666666666668
18,29.833333333333332
18,30.761904761904763
18,31.36842105263158
18,31.736842105263158
18,32.55555555555556
18,32.72222222222222
18,33.75
18,34.77777777777778
18,36.666666666666664
18,36.77777777777778
18,37.5625
18,38.625
18.0,39
18.0,41
18,41.666666666666664
18.0,42
18,43.11764705882353
18,45.23529411764706
18,46.22222222222222
18,47.470588235294116
18,47.705882352941174
18.0,48
18,48.1764705882353
18,48.470588235294116
18,49.6875
18.055555555555557,49
18.11111111111111,44
18.166666666666668,37
18.166666666666668,40
18.166666666666668,45
18.22222222222222,50
18.27777777777778,21
18.27777777777778,35
18.27777777777778,47
18.333333333333332,22
18.333333333333332,23
18.333333333333332,39
18.333333333333332,46
18.38888888888889,40
18.5,38
18.72222222222222,17
18.72222222222222,42
18.77777777777778,16
18.833333333333332,23
18.833333333333332,41
18.88888888888889,20
18.88888888888889,29
19,17.647058823529413
19,18.5625
19,21.41176470588235
19,21.941176470588236
19,22.625
19,24.11111111111111
19.0,25
19,26.157894736842106
19.0,27
19,27.41176470588235
19,28.4375
19,29.333333333333332
19,30.523809523809526
19.0,31
19,31.157894736842106
19,32.44444444444444
19,32.833333333333336
19,33.375
19,33.8125
19,37.625
19,39.142857142857146
19,40.526315789473685
19,41.611111111111114
19,42.11764705882353
19,42.76470588235294
19,43.8235294117647
19,44.111111111111114
19.0,45
19,46.333333333333336
19,46.888888888888886
19,47.588235294117645
19,48.1764705882353
19.045454545454547,26
19.136363636363637,44
19.181818181818183,13
19.181818181818183,36
19.227272727272727,14
19.227272727272727,24
19.227272727272727,28
19.227272727272727,32
19.227272727272727,39
19.227272727272727,50
19.272727272727273,34
19.272727272727273,35
19.272727272727273,41
19.363636363636363,16
19.363636363636363,40
19.363636363636363,42
19.363636363636363,45
19.363636363636363,46
19.363636363636363,47
19.363636363636363,48
19.40909090909091,15
19.40909090909091,19
19.40909090909091,21
19.40909090909091,24
19.40909090909091,31
19.40909090909091,44
19.454545454545453,23
19.454545454545453,25
19.454545454545453,43
19.5,26
19.5,32
19.545454545454547,20
19.545454545454547,28
19.59090909090909,29
19.59090909090909,35
19.681818181818183,34
19.681818181818183,36
19.727272727272727,40
19.772727272727273,30
19.772727272727273,39
19.818181818181817,31
19.818181818181817,35
19.818181818181817,41
19.818181818181817,44
19.863636363636363,40
19.90909090909091,28
19.90909090909091,48
19.954545454545453,45
20,16.22222222222222
20,17.470588235294116
20,25.0625
20,26.42105263157895
20,28.25
20,29.555555555555557
20,30.142857142857142
20,30.666666666666668
20,31.42105263157895
20,33.8125
20,34.5
20,35.0625
20,36.666666666666664
20,37.75
20,38.625
20,39.142857142857146
20,39.61904761904762
20,39.904761904761905
20,40.473684210526315
20,41.22222222222222
20,41.77777777777778
20,42.88235294117647
