x_px,y_px
475.0,210.0
475.0,253.33333333333334
475.0,267.0
475.0,311.0
475.0,426.0
475.0,468.3333333333333
475.0,516.0
475.0,547.0
475.0,581.0
475.0,622.0
475.0,631.0
475.0,653.3333333333334
475.0,691.0
475.0,695.0
475.0,861.3333333333334
475.0,887.0
475.14285714285717,806.7142857142857
475.14285714285717,842.8571428571429
475.2,639.6
475.25,677.25
475.3333333333333,866.5
478.1,311.0
479.0,859.0
479.7142857142857,173.42857142857142
480.0,364.0
481.0,381.0
481.3,347.5
482.0,435.0
483.0,278.0
483.23333333333335,676.1333333333333
483.3333333333333,468.0
484.0,191.0
484.0,750.9130434782609
485.0,329.0
485.7,542.2
486.0,364.0
486.0,452.0
486.57142857142856,560.5714285714286
486.84313725490193,823.843137254902
487.0,262.0
487.0,400.0
487.0,490.0
487.2,603.7
487.3333333333333,246.0
487.6666666666667,311.0
488.0,295.0
489.0,435.0
489.0,468.0
490.0,507.0
490.0,624.0
490.0,642.0
490.0,878.0
490.35714285714283,859.7857142857143
490.5,230.0
490.6666666666667,278.0
491.0,585.0
491.0,659.0
491.0,711.0
491.6666666666667,381.0
492.0,210.0
492.0,729.0
494.0,787.4
494.3,418.3
494.6666666666667,348.0
496.0,806.0
496.2857142857143,812.5
496.5833333333333,414.3333333333333
496.6666666666667,423.5
496.6666666666667,862.8333333333334
497.0,274.0
497.0,400.6666666666667
497.0,440.0
497.0,449.6666666666667
497.0,509.0
497.0,546.0
497.0,566.3333333333334
497.0,574.0
497.0,600.6666666666666
497.0,635.0
497.0,660.0
497.0,674.3333333333334
497.0,709.0
497.0,733.0
497.0,748.0
497.0,754.0
497.0,767.3333333333334
497.0,783.0
497.0,823.0
497.0,827.0
497.0,841.0
497.0,887.0
497.2,639.6
497.22222222222223,480.6666666666667
497.23333333333335,845.1333333333333
497.25,556.0
497.25,617.0
497.42105263157896,686.8421052631579
497.5,520.3333333333334
497.5,791.5
499.0,526.0
499.0,560.0
499.05,695.0
501.0,859.0
501.5,246.25
501.8,310.6
502.0,278.0
502.6,229.6
503.8,347.6
504.6,841.2
505.0,329.0
505.125,364.25
506.0,435.0
506.0,751.0
506.55,805.4
507.0,507.0
507.0,711.0
507.3333333333333,468.0
508.0,490.0
508.3333333333333,526.0
509.6666666666667,560.0
511.0,603.0
511.0,659.0
511.0,878.0
511.4,641.6
512.0,452.0
512.0,676.0
512.4,173.6
512.625,210.5
513.0,191.0
513.0,542.0
513.6666666666666,695.5
514.0,246.0
514.0,507.0
514.25,311.25
514.4,294.6
515.0,381.0
516.5,252.0
516.5454545454545,621.2727272727273
516.6,287.8
516.6,386.3
516.75,329.5
516.75,654.0
516.75,729.0
516.8,766.6
516.9230769230769,813.7692307692307
517.0,176.66666666666666
517.0,265.3333333333333
517.0,274.0
517.0,346.0
517.0,363.0
517.0,421.0
517.0,425.0
517.0,448.0
517.0,477.0
517.0,487.6666666666667
517.0,516.3333333333334
517.0,521.3333333333334
517.0,558.0
517.0,578.0
517.0,594.0
517.0,638.0
517.0,670.0
517.0,680.0
517.0,693.0
517.0,698.0
517.0,712.0
517.0,750.0
517.0,786.0
517.0,803.0
517.0,887.0
517.1,406.8
517.1428571428571,861.8571428571429
517.2,846.6666666666666
517.25,170.5
517.25,463.0
517.3571428571429,537.0
517.4,502.0
517.6470588235294,831.2941176470588
518.0,542.0
518.0,824.0
519.3333333333334,230.0
519.3333333333334,526.0
520.3125,750.375
521.0,418.0
521.0,452.0
521.0,507.0
521.0,585.0
521.3333333333334,676.0
521.4285714285714,729.0
521.8,559.6
522.0,770.0
522.060606060606,399.6060606060606
523.0,659.0
524.0,603.0
524.375,840.375
525.0,642.0
525.7777777777778,823.3333333333334
526.0,542.4444444444445
526.4444444444445,381.1111111111111
528.0,676.0
529.0,878.0
529.85,468.4
531.2857142857143,806.1428571428571
532.0,157.0
532.0,859.0
533.0,295.0
534.75,269.0
534.8666666666667,314.0
535.0,231.0
535.0,247.0
535.0,251.0
535.0,289.6666666666667
535.0,302.3333333333333
535.0,331.0
535.0,340.6666666666667
535.0,348.0
535.0,400.0
535.0,441.0
535.0,469.0
535.0,483.0
535.0,498.0
535.0,518.3333333333334
535.0,562.0
535.0,571.0
535.0,593.0
535.0,599.0
535.0,641.0
535.0,651.0
535.0,668.0
535.0,708.0
535.0,726.0
535.0,747.0
535.0,755.0
535.0,768.6666666666666
535.0,786.0
535.0,804.0
535.0,831.0
535.0,855.0
535.0,885.3333333333334
535.3181818181819,144.36363636363637
535.375,172.125
535.5384615384615,681.0769230769231
535.5714285714286,814.5714285714286
535.6666666666666,507.0
535.8,381.6
536.0,138.0
536.0,418.0
537.5,676.3
539.0,262.0
539.0,400.0
539.0,435.0
540.0,295.0
540.0,364.0
540.0,769.2727272727273
540.3333333333334,624.0
540.5,245.75
541.0,585.0
541.625,559.75
542.6666666666666,526.0
543.0,750.4285714285714
544.0,310.75
544.0,490.0
544.0,542.0
544.0,603.0
544.3333333333334,695.0
544.4,417.6
544.5,399.5
545.0,642.0
546.0,859.0
546.3333333333334,806.0
546.5,711.0
547.5,729.0
548.0,585.0
548.0,751.0
548.625,823.75
549.0,676.0
550.0,624.0
550.4,840.6
551.5,719.75
552.0,154.66666666666666
552.0,231.0
552.0,535.3333333333334
552.0,580.0
552.0,610.0
552.0,619.6666666666666
552.0,656.3333333333334
552.0,689.0
552.0,697.0
552.0,731.0
552.0,744.0
552.0,773.0
552.0,785.0
552.0,806.0
552.0,820.0
552.0,825.0
552.0,886.0
552.5384615384615,850.5
552.6666666666666,859.0
553.0,262.0
555.0,348.0
556.0,878.0
556.3333333333334,364.0
557.5,399.75
558.0,295.0
558.0,452.0
558.0,490.5
559.0,507.0
559.125,246.25
559.6666666666666,311.0
560.0,191.0
560.0,468.0
560.0,542.0
560.7333333333333,328.8666666666667
561.0,418.0
562.0,603.0
563.0,435.0
563.0,624.0
563.0,642.0
564.3333333333334,380.8333333333333
565.0,560.0
565.6666666666666,526.0
565.8333333333334,229.83333333333334
566.0,695.0
566.1666666666666,786.8333333333334
567.4285714285714,325.42857142857144
567.6,563.4
567.7333333333333,849.2
567.75,709.625
567.75,728.5
567.8,509.0
567.8,782.5
567.8571428571429,285.85714285714283
567.9130434782609,680.9130434782609
568.0,214.25
568.0,242.66666666666666
568.0,340.0
568.0,408.0
568.0,460.0
568.0,476.0
568.0,494.0
568.0,502.0
568.0,522.1111111111111
568.0,536.0
568.0,544.0
568.0,555.3333333333334
568.0,576.0
568.0,598.0
568.0,613.0
568.0,620.0
568.0,630.3333333333334
568.0,638.0
568.0,653.0
568.0,676.0
568.0,744.6666666666666
568.0,770.0
568.0,885.0
568.125,226.5
568.125,586.5
568.2,380.4
568.2,422.4
568.2352941176471,830.2941176470588
568.25,367.5
568.6,824.4
568.6842105263158,313.2631578947368
570.0,526.0
570.3333333333334,841.0
570.6666666666666,364.0
571.0,859.0
572.0,418.0
572.0,490.0
573.0,400.0
573.0,805.6
574.0,435.0
574.0,507.0
574.0,878.0
576.0,542.0
576.0,624.0
577.0,560.0
577.0,751.0
578.0,642.0
578.0,659.0
579.0,676.0
579.3333333333334,695.0
580.0,262.2
580.0,295.0
580.0,329.0
580.0,585.1666666666666
581.0,729.0
581.3333333333334,364.0
582.0,452.0
582.0,507.0
582.0,878.0
582.3333333333334,418.0
582.5,603.5714285714286
582.6666666666666,841.0
583.0,311.0
583.0,824.0
583.3333333333334,859.0
586.6,539.4
586.75,572.5
586.8,305.0
587.0,208.0
587.0,252.66666666666666
587.0,265.0
587.0,343.0
587.0,369.0
587.0,380.3333333333333
587.0,387.0
587.0,400.0
587.0,422.0
587.0,436.0
587.0,444.0
587.0,460.0
587.0,466.0
587.0,479.0
587.0,493.0
587.0,514.0
587.0,522.0
587.0,554.0
587.0,577.0
587.0,596.0
587.0,617.0
587.0,637.0
587.0,647.3333333333334
587.0,669.0
587.0,689.0
587.0,710.0
587.0,727.0
587.0,734.0
587.0,747.0
587.0,759.0
587.0,770.0
587.0,784.0
587.0,796.0
587.0,807.0
587.0,821.0
587.0,836.0
587.0,855.0
587.0,885.0
587.0588235294117,606.3529411764706
587.1538461538462,624.7692307692307
587.5,657.5
589.0,348.0
589.0,695.0
592.0,246.0
592.0,841.0
592.4,729.4
592.5,787.0
594.0,364.0
594.0,418.0
594.0,603.0
594.0,859.0
595.0,311.0
596.0,380.6666666666667
596.0,468.0
596.0384615384615,400.15384615384613
596.5,642.0
597.1333333333333,230.33333333333334
598.0,507.0
598.0,526.0
598.0,624.0
598.6666666666666,542.0
599.0,751.0
600.0,490.0
600.0,560.0
601.0,695.0
602.0,729.0
602.2727272727273,678.5909090909091
602.3448275862069,721.3103448275862
602.5,472.5
602.7272727272727,841.0909090909091
603.0,229.66666666666666
603.0,241.66666666666666
603.0,366.0
603.0,400.0
603.0,444.6666666666667
603.0,456.0
603.0,483.0
603.0,495.0
603.0,537.0
603.0,550.0
603.0,573.0
603.0,583.0
603.0,588.0
603.0,598.0
603.0,618.3333333333334
603.0,631.3333333333334
603.0,657.0
603.0,744.0
603.0,782.0
603.0,806.0
603.0,878.0
603.2,766.5
603.4594594594595,869.4324324324324
603.4782608695652,810.9130434782609
604.0,770.0
604.0,859.0
604.3333333333334,710.7777777777778
605.3333333333334,624.0
606.0,824.0
607.0,311.4
608.0,246.0
608.0,787.0
609.5,209.875
610.5,363.9166666666667
611.0,329.0
611.0,728.8666666666667
611.3333333333334,230.0
612.0,311.0
612.6666666666666,348.22222222222223
613.0,603.0
613.3333333333334,560.0
613.6,399.6
615.0,278.0
615.0,418.0
615.0,507.0
615.0,642.0
615.3333333333334,624.0
615.3333333333334,751.0
615.7142857142857,381.14285714285717
615.8421052631579,806.8421052631579
616.0,295.0
616.6666666666666,262.0
616.6666666666666,490.0
617.0,435.0
617.0,585.0
617.0,770.0
618.0,468.0
619.3333333333334,787.0
620.0,603.0
620.0,676.0
621.0,711.0
621.3333333333334,525.3333333333334
622.0,542.0
622.0,695.0
622.0,729.0
623.0,585.0
623.0,642.0
623.0,659.0
623.3333333333334,824.0
623.4,560.4
624.0,878.0
624.25,311.25
624.3333333333334,841.0
624.875,858.875
627.0,770.0
627.0,787.4
627.75,555.75
627.75,883.75
627.8571428571429,539.0
627.875,763.21875
627.9,469.2
628.0,271.0
628.0,287.0
628.0,303.0
628.0,342.0
628.0,378.0
628.0,405.3333333333333
628.0,439.0
628.0,478.0
628.0,493.3333333333333
628.0,502.0
628.0,579.0
628.0,591.0
628.0,597.6666666666666
628.0,609.0
628.0,614.0
628.0,649.0
628.0,653.0
628.0,666.0
628.0,673.0
628.0,683.0
628.0,692.0
628.0,701.0
628.0,709.0
628.0,721.0
628.0,750.8333333333334
628.0,781.0
628.0,792.0769230769231
628.0,817.0
628.0,839.0
628.0,849.0
628.0,858.0
628.2222222222222,514.8888888888889
630.0,560.0
631.0,603.0
631.0,642.0
631.0,770.0
632.0,659.0
633.0,246.0
633.3333333333334,435.0
633.6,230.0
633.8571428571429,328.85714285714283
634.3333333333334,295.0
634.3333333333334,364.0
635.0,311.0
635.0,381.0
635.3333333333334,787.0
636.0,348.0
636.0,585.0
636.0,806.0
636.3333333333334,278.0
636.6666666666666,452.0
637.0,418.0
637.0,624.0
637.0,841.0
638.0,490.0
639.0,468.0
639.0,507.0
639.8666666666667,262.06666666666666
640.6666666666666,542.0
641.0909090909091,400.0
642.0,526.0
642.0,560.0
642.0,659.0
643.0,624.0
643.0,695.0
644.0,676.0
644.2727272727273,772.0909090909091
644.2857142857143,790.0
644.3529411764706,680.0
644.6428571428571,819.7142857142857
644.6666666666666,859.0
644.75,352.0
644.8,226.8
644.8,244.86666666666667
644.8,743.6
645.0,329.0
645.0,363.0
645.0,383.6666666666667
645.0,399.3333333333333
645.0,406.0
645.0,416.0
645.0,422.3333333333333
645.0,439.3333333333333
645.0,461.0
645.0,496.0
645.0,518.0
645.0,532.0
645.0,554.0
645.0,573.0
645.0,593.0
645.0,613.0
645.0,631.0
645.0,649.6666666666666
645.0,664.0
645.0,706.3333333333334
645.0,716.0
645.0,729.0
645.0,757.6666666666666
645.0,824.0
645.0,839.0
645.1666666666666,477.0
645.1724137931035,311.44827586206895
645.2727272727273,274.42424242424244
645.3333333333334,278.0
645.421052631579,866.6315789473684
646.0,878.0
647.0,348.0
648.6,435.4
648.6666666666666,711.0
649.0,418.0
649.0,526.0
650.0,295.0
650.875,468.125
651.0,642.0
652.0,659.0
652.6666666666666,542.0
653.0,507.0
653.0,695.0
654.0,490.0
654.0,560.0
654.0,585.0
654.0,603.0
654.0,624.0
654.0,676.0
654.0,751.4
654.0,824.0
655.0,729.0
655.0,770.0
655.3333333333334,841.0
656.6666666666666,806.0
657.0,787.0
658.0,859.0
660.0,659.0
661.0,878.0
662.3333333333334,262.0
662.75,304.0
662.8571428571429,249.0
663.0,153.0
663.0,164.0
663.0,242.0
663.0,287.0
663.0,337.0
663.0,380.0
663.0,416.6666666666667
663.0,455.0
663.0,471.0
663.0,494.3333333333333
663.0,508.3333333333333
663.0,531.0
663.0,552.3333333333334
663.0,560.0
663.0,568.0
663.0,586.0
663.0,592.0
663.0,604.0
663.0,613.0
663.0,624.0
663.0,632.0
663.0,651.0
663.0,663.0
663.0,668.0
663.0,686.0
663.0,712.6666666666666
663.0,745.0
663.0,763.0
663.0,799.3333333333334
663.0,811.0
663.0,843.6666666666666
663.0,863.0
663.0,883.0
663.375,351.5
663.5,366.5
663.5909090909091,270.27272727272725
664.0,278.0
664.3333333333334,348.0
665.0,295.0
666.2,380.3
667.0,364.1666666666667
667.5,711.0
668.0,230.0
668.0,311.0
668.0,434.6
668.0,490.0
669.75,728.75
670.0,770.0
670.2222222222222,417.77777777777777
670.4285714285714,245.71428571428572
671.0,452.0
671.0,676.0
672.0,329.0
672.0,468.0
672.0,507.0
672.6666666666666,435.0
673.0,400.0
673.0,526.1666666666666
673.0,560.0
674.0,642.0
674.0,751.0
674.0,824.0
675.0,603.0
675.0,659.0
675.0,695.0
675.0,806.0
676.0,542.0
676.0,585.0
676.0,787.0
677.0,490.0
677.0,624.0
677.0,711.0
679.2727272727273,483.27272727272725
679.6,738.6
680.0,165.66666666666666
680.0,398.0
680.0,530.3333333333334
680.0,535.0
680.0,572.0
680.0,598.0
680.0,668.3333333333334
680.0,704.0
680.0,728.0
680.0,782.0
680.0,801.6666666666666
680.0,818.6666666666666
680.0,883.0
680.1428571428571,854.0
680.25,837.0
680.5714285714286,769.5
682.0,859.0
683.6666666666666,841.0
685.0,878.0
685.125,363.375
685.3333333333334,381.0
685.6,245.8
686.5,399.5
686.6666666666666,262.0
687.0,507.0
687.5714285714286,229.85714285714286
688.0,560.0
689.0,348.0
689.75,210.25
690.3333333333334,278.0
690.3333333333334,435.0
690.6666666666666,418.0
691.0,400.0
691.3333333333334,490.0
691.5,364.25
692.0,295.0
692.0,468.0
693.0,381.0
693.0,659.0
693.6666666666666,624.0
694.0,542.0
694.0,695.0
695.0,507.0
695.0,526.0
695.0,711.0
695.0,729.0
695.0,824.0
695.3333333333334,452.0
696.0,560.0
696.0,806.0
697.0,642.0
697.0,676.0
697.0,787.0
698.0,246.0
698.3333333333334,262.0
698.6666666666666,230.0
699.0,278.0
699.0,295.0
699.9411764705883,585.0
700.0,770.0
700.6666666666666,841.0
701.6666666666666,381.0
702.0,878.0
702.2142857142857,870.5
702.6,393.0
702.8,360.2
703.0,249.0
703.0,266.0
703.0,286.0
703.0,308.0
703.0,400.0
703.0,418.8
703.0,445.0
703.0,494.0
703.0,516.0
703.0,532.0
703.0,549.0
703.0,562.0
703.0,593.0
703.0,629.0
703.0,646.0
703.0,665.0
703.0,683.0
703.0,703.0
703.0,716.0
703.0,738.0
703.0,746.0
703.0,759.0
703.0,763.0
703.0,779.0
703.0,798.0
703.0,815.0
703.0,833.0
703.3,435.5
703.5,827.5
703.625,579.4375
703.6666666666666,463.5
704.0,468.0
704.6666666666666,824.0
704.7,858.9
705.0,507.0
706.0,542.0
706.0,603.0
707.0,642.0
707.0,676.0
707.6666666666666,230.0
707.6666666666666,246.0
708.0,624.0
708.0,711.0
709.0,751.0
709.0,770.0
709.0,787.0
710.6666666666666,381.0
711.0,329.0
711.0,695.0
711.2222222222222,261.3333333333333
713.0,418.0
713.0,435.0
713.0,824.0
713.6666666666666,468.0
713.6666666666666,526.0
714.0,507.0
715.0,585.0
715.0,603.0
716.0,542.0
716.0,659.0
716.0,711.0
718.0,787.0
719.0,191.0
719.0,399.3333333333333
719.5,230.33333333333334
719.5,729.0
720.0,246.0
722.4285714285714,283.0
722.75,731.75
722.8,831.6
723.0,241.33333333333334
723.0,261.0
723.0,267.0
723.0,295.0
723.0,305.6666666666667
723.0,320.6666666666667
723.0,357.0
723.0,381.0
723.0,398.6666666666667
723.0,412.0
723.0,420.0
723.0,431.0
723.0,440.0
723.0,452.0
723.0,468.0
723.0,478.0
723.0,494.0
723.0,513.0
723.0,531.0
723.0,552.0
723.0,566.0
723.0,575.0
723.0,591.0
723.0,605.0
723.0,647.0
723.0,666.0
723.0,677.0
723.0,704.0
723.0,718.0
723.0,742.0
723.0,759.0
723.0,779.0
723.0,807.0
723.0,848.0
723.0,857.0
723.0,882.0
723.0714285714286,463.7857142857143
723.1052631578947,386.3157894736842
723.8235294117648,633.0588235294117
725.0,642.0
725.6666666666666,278.0
725.6666666666666,435.0
727.0,364.0
727.0,400.0
727.0,526.0
727.0,542.0
727.0,624.0
728.0,507.0
728.0,695.0
728.0,711.0
728.0,859.0
728.0,878.0
728.4,489.6
729.0,560.0
729.0,729.0
729.0,841.0
729.6666666666666,585.0
730.0,468.0
730.0,659.0
730.0,751.0
730.0,770.0
730.0,824.0
731.0,787.0
732.0,642.0
736.0,278.0
738.0,329.0
738.3333333333334,295.0
738.5,363.75
739.0,191.0
739.0,230.45454545454547
739.1666666666666,261.8333333333333
739.5,859.0
740.0,348.0
741.0,246.0
741.0,695.0
742.0,489.75
742.3333333333334,659.0
742.6666666666666,418.0
743.0,311.0
743.0,381.0
743.5714285714286,435.57142857142856
744.0,329.0
744.0,364.0
744.0,400.0
744.0,468.0
744.0,507.0
744.3333333333334,603.0
744.6666666666666,729.0
746.0,295.0
746.0,526.0
746.0,859.0
746.0,878.0
747.0,452.0
747.0,585.0
747.0,624.0
747.0,770.0
748.0,348.0
748.0,560.0
748.0,642.0
748.0,695.0
748.0,711.0
749.0,542.0
750.0,751.0
750.0,787.0
750.0,824.0
751.0,676.0
751.0,806.0
752.0,262.0
752.0,602.6
754.8,769.6
755.0,226.66666666666666
755.0,258.0
755.0,311.6666666666667
755.0,320.0
755.0,336.6666666666667
755.0,395.0
755.0,405.0
755.0,411.0
755.0,449.0
755.0,475.0
755.0,506.0
755.0,533.0
755.0,551.0
755.0,568.0
755.0,573.0
755.0,582.0
755.0,628.0
755.0,643.3333333333334
755.0,647.0
755.0,659.0
755.0,678.0
755.0,723.0
755.0,739.0
755.0,761.0
755.0,795.0
755.0,840.0
755.0,853.0
755.0,881.0
755.2,490.2
755.2,515.4
755.2,813.4
755.25,704.25
755.3333333333334,599.0
755.4,612.4
755.5,353.0
755.6923076923077,421.0
758.0,560.0
758.4615384615385,769.8461538461538
759.0,452.0
760.0,191.0
760.0,210.0
760.0,329.0
760.0,787.0
760.0769230769231,417.7692307692308
760.3333333333334,262.0
760.3333333333334,729.0
761.0,642.7692307692307
761.0,676.0
761.6666666666666,711.0
762.0,246.0
762.0,585.0
762.0,806.0
762.3333333333334,230.0
763.0,560.0
763.3333333333334,278.0
764.0,364.0
764.0,859.0
764.3,603.0
764.3333333333334,295.0
764.3333333333334,435.0
765.0,452.0
766.0,468.0
766.0,542.0
767.0,526.0
768.0,624.0
769.0,348.0
769.0,695.0
769.0,787.0
770.0,560.0
770.25,650.5
770.6666666666666,210.0
770.7272727272727,166.54545454545453
770.9473684210526,730.1052631578947
771.0,186.77777777777777
771.0,246.0
771.0,257.0
771.0,304.0
771.0,315.0
771.0,323.0
771.0,343.3333333333333
771.0,356.0
771.0,380.0
771.0,390.6666666666667
771.0,401.0
771.0,412.0
771.0,431.0
771.0,439.0
771.0,455.0
771.0,477.0
771.0,492.0
771.0,507.0
771.0,528.0
771.0,610.0
771.0,628.0
771.0,639.0
771.0,662.0
771.0,714.3333333333334
771.0,765.0
771.0,794.0
771.0,811.0
771.0,855.0
771.0,866.0
771.0,881.0
771.0769230769231,571.0961538461538
771.0833333333334,206.08333333333334
771.25,691.25
772.0,585.0
773.0,859.0
773.6,642.2
773.6666666666666,278.0
774.0,262.0
774.0,695.0
774.0,824.0
774.3333333333334,329.0
775.0,311.0
776.0,294.6
776.0,751.0
777.0,770.0
777.25,418.25
778.0,364.0
778.0,435.0
778.0,468.0
778.1379310344828,506.9655172413793
779.0,542.0
779.3333333333334,526.0
780.0,560.0
780.3333333333334,787.0
781.0909090909091,451.54545454545456
781.6666666666666,659.0
782.0,711.0
782.8461538461538,603.3076923076923
783.0,676.0
786.0,468.0
787.3333333333334,729.0
789.3333333333334,364.0
789.4615384615385,367.7692307692308
789.8,610.5
790.0,118.0
790.0,168.66666666666666
790.0,182.0
790.0,203.4
790.0,239.0
790.0,245.66666666666666
790.0,282.0
790.0,306.3333333333333
790.0,315.0
790.0,324.0
790.0,338.0
790.0,357.3333333333333
790.0,396.0
790.0,412.0
790.0,418.0
790.0,430.3333333333333
790.0,438.0
790.0,450.0
790.0,458.0
790.0,466.0
790.0,491.0
790.0,507.3333333333333
790.0,525.0
790.0,555.0
790.0,570.0
790.0,585.0
790.0,600.3333333333334
790.0,624.0
790.0,647.0
790.0,657.0
790.0,664.0
790.0,677.0
790.0,693.0
790.0,713.0
790.0,733.5
790.0,756.0
790.0,773.0
790.0,792.0
790.0,805.0
790.0,814.0
790.0,856.0
790.0,881.0
790.0714285714286,264.64285714285717
793.0,230.0
793.0,278.0
794.0,468.0
794.0,659.0
795.0,507.0
796.0,311.0
796.0,364.0
796.0,400.0
796.0,435.0
797.0,348.0
797.0,381.0
797.6666666666666,262.0
798.0,295.0
798.0,329.0
798.0,452.0
798.0,468.0
798.0,542.0
799.0,418.0
799.0,560.0
799.0,695.0
799.0,841.0
800.0,602.8
800.0,711.0
801.0,787.0
801.0,824.0
801.3333333333334,624.0
801.6666666666666,642.0
802.0,729.0
804.0,751.0
805.2727272727273,595.5454545454545
806.0,398.0
806.0,525.0
806.0,658.0
806.0,676.0
806.0,684.0
806.0,722.0
806.0,739.0
806.0,756.0
806.0,767.0
806.0,776.0
806.0,796.0
806.0,812.6666666666666
806.0,828.3333333333334
806.0,849.5
806.0,881.0
808.0,859.0
811.4166666666666,658.25
812.0,246.0
812.4,230.2
813.0,210.0
813.0,295.0
813.0,381.0
814.0,311.0
814.0,348.0
815.0,278.0
815.0,329.0
816.0,262.0
816.0,400.0
817.0,295.0
817.0,381.0
817.3333333333334,435.0
818.0,364.0
818.0,490.0
818.0,542.0
819.0,507.0
819.0,560.0
820.0,624.0
820.0,711.0
821.3478260869565,738.2173913043479
821.375,629.5
821.7142857142857,729.1428571428571
821.75,238.25
821.75,510.75
821.75,584.25
821.75,641.75
821.8571428571429,549.8571428571429
822.0,165.0
822.0,293.0
822.0,306.5
822.0,340.0
822.0,361.0
822.0,373.0
822.0,396.0
822.0,413.0
822.0,437.0
822.0,453.0
822.0,468.0
822.0,480.0
822.0,494.0
822.0,529.0
822.0,568.0
822.0,603.0
822.0,619.0
822.0,657.0
822.0,664.0
822.0,714.6666666666666
822.0,761.4545454545455
822.0,880.0
822.1428571428571,279.7142857142857
822.25,203.75
822.25,324.0
822.3333333333334,770.0
822.5652173913044,688.1304347826087
822.7179487179487,789.5641025641025
822.88,833.0
823.0,806.0
823.0,824.0
823.0,841.0
823.75,191.0
824.6666666666666,311.0
825.0,262.0
825.1052631578947,467.89473684210526
825.6666666666666,295.0
826.6666666666666,329.0
827.0,364.0
828.3333333333334,381.0
828.4,603.0
828.9090909090909,641.5
829.0,400.0
829.1764705882352,787.0588235294117
830.0,435.0
830.0,542.0
830.4,418.4
830.7575757575758,451.90909090909093
831.0,560.0
831.3333333333334,191.0
831.3333333333334,859.0
832.0833333333334,694.9583333333334
832.3333333333334,770.0
833.0,878.0
834.0,624.0
834.4444444444445,805.5
835.0,490.0
835.0,659.0
835.0,676.0
835.8823529411765,507.8235294117647
836.3333333333334,311.0
837.25,823.5
838.0,711.0
839.0,468.0
839.0,729.0
839.1891891891892,750.9459459459459
839.6666666666666,841.0
839.9285714285714,245.42857142857142
840.0,381.0
840.0,542.0
840.0,560.0
840.0,585.0
843.0,295.0
843.2727272727273,289.59090909090907
843.5,165.66666666666666
843.6,361.6
843.75,509.0
843.75,766.5
843.8571428571429,151.28571428571428
844.0,121.0
844.0,183.0
844.0,193.0
844.0,201.33333333333334
844.0,245.0
844.0,322.0
844.0,333.0
844.0,342.0
844.0,375.0
844.0,390.0
844.0,399.0
844.0,412.0
844.0,434.0
844.0,447.0
844.0,451.0
844.0,479.5
844.0,527.0
844.0,547.0
844.0,564.0
844.0,580.0
844.0,599.0
844.0,609.0
844.0,622.0
844.0,644.0
844.0,660.0
844.0,678.0
844.0,693.0
844.0,719.0
844.0,730.0
844.0,751.0
844.0,771.0
844.0,809.0
844.0,826.0
844.0,850.0
844.0,880.0
844.25,207.75
844.25,821.5
844.2857142857143,709.4285714285714
844.4,429.2
844.5,784.3333333333334
844.5384615384615,112.76923076923077
844.5714285714286,262.42857142857144
847.0,157.0
847.3333333333334,418.0
847.6,209.8
848.0,560.0
848.6666666666666,229.83333333333334
849.0,246.0
849.0,311.0
849.0,329.0
849.75,278.0
851.0,348.0
851.0,452.0
851.7894736842105,711.0526315789474
852.0,364.0
852.0,506.6
852.3333333333334,468.0
853.0,435.0
853.0,585.0
853.0,603.0
853.6666666666666,542.0
854.0,418.0
854.0,642.0
854.0,729.0
854.0,841.0
855.3333333333334,381.0
856.0,560.0
856.0,770.0
857.0,859.0
859.0,729.0
859.6666666666666,841.0
860.3333333333334,210.0
860.5,245.75
860.9565217391304,490.0
862.0,138.0
862.6363636363636,623.2727272727273
864.0,246.0
864.0,400.0
865.625,147.25
865.7777777777778,199.66666666666666
866.0,168.66666666666666
866.0,188.0
866.0,223.5
866.0,241.57142857142858
866.0,261.4
866.0,396.0
866.0,410.0
866.0,454.0
866.0,476.0
866.0,490.0
866.0,538.0
866.0,553.0
866.0,561.6666666666666
866.0,606.0
866.0,613.0
866.0,623.0
866.0,656.0
866.0,677.0
866.0,694.0
866.0,716.0
866.0,734.0
866.0,772.0
866.0,788.0
866.0,807.0
866.0,823.0
866.0,879.0
866.25,746.75
866.4444444444445,297.1333333333333
866.5714285714286,337.2857142857143
867.0,311.0
868.0,329.0
868.0,348.0
868.0,364.0
868.0,381.0
868.6666666666666,230.0
869.0,418.0
869.0,468.0
869.3333333333334,560.0
869.75,585.25
870.0,246.0
870.0,435.0
870.0,542.0
870.0,711.0
870.3333333333334,526.0
870.3333333333334,659.0
871.0,729.0
872.0,603.4
873.0,295.0
873.1428571428571,506.85714285714283
874.5,277.3181818181818
874.5714285714286,750.8571428571429
874.925925925926,262.037037037037
875.0,770.0
878.0,824.0
878.0,859.0
879.0,311.0
879.0,841.0
880.0,381.6666666666667
880.0,711.0
880.45,641.95
880.5185185185185,452.18518518518516
881.8571428571429,246.57142857142858
882.0,435.0
883.0,311.0
883.0,329.0
883.078125,695.046875
884.0,585.0
884.0,624.0
885.0833333333334,399.8333333333333
887.3333333333334,288.6666666666667
887.3333333333334,295.0
887.4545454545455,210.0
887.9166666666666,494.5833333333333
888.0,224.33333333333334
888.0,243.0
888.0,256.0
888.0,265.0
888.0,452.6666666666667
888.0,483.0
888.0,542.0
888.0,550.0
888.0,603.0
888.0,621.0
888.0,643.625
